Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2006-11-14 06:00:00,8.28,0.00,8.19,0.09,8.56,0.00,8.56,0.00,11.57,0.49,1.00,0.00
2006-11-14 07:00:00,99.65,0.00,98.59,1.07,103.04,0.00,103.04,0.00,12.44,0.52,0.00,1.00
2006-11-14 08:00:00,264.78,37.43,224.42,2.92,281.56,47.00,234.56,99.53,13.47,0.80,0.00,1.00
2006-11-14 09:00:00,620.80,546.53,67.11,7.15,689.56,619.42,70.14,928.59,14.76,1.46,0.00,0.00
2006-11-14 10:00:00,821.80,739.44,73.25,9.11,878.42,801.86,76.56,972.05,16.08,2.24,0.00,0.00
2006-11-14 11:00:00,709.61,301.88,400.06,7.66,738.62,320.48,418.14,342.71,17.38,3.10,0.00,1.00
2006-11-14 12:00:00,1150.21,618.32,519.51,12.38,1193.72,650.74,542.98,657.20,17.35,3.03,0.00,1.00
2006-11-14 13:00:00,1031.41,941.19,79.09,11.14,1073.88,991.22,82.66,1005.00,18.15,3.05,0.00,0.00
2006-11-14 14:00:00,949.65,862.25,77.04,10.35,997.94,917.42,80.52,993.15,18.69,3.00,0.00,0.00
2006-11-14 15:00:00,798.24,716.37,72.98,8.89,856.76,780.48,76.28,967.31,19.11,2.76,0.00,0.00
2006-11-14 16:00:00,590.82,517.29,66.67,6.86,661.66,591.98,69.68,919.81,18.43,2.48,0.00,0.00
2006-11-14 17:00:00,349.03,287.36,57.22,4.46,429.66,369.86,59.80,830.95,17.50,2.17,0.00,0.00
2006-11-14 18:00:00,110.26,66.80,41.52,1.93,185.90,142.50,43.40,633.95,16.93,2.26,0.00,0.00
2006-11-14 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,1.77,1.00,0.00
2006-11-14 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.13,1.29,1.00,0.00
2006-11-14 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.25,0.91,1.00,0.00
2006-11-14 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.51,0.60,1.00,0.00
2006-11-14 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.93,0.36,1.00,0.00
2006-11-15 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.42,0.20,1.00,0.00
2006-11-15 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.80,0.22,1.00,0.00
2006-11-15 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.15,0.26,1.00,0.00
2006-11-15 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.48,0.23,1.00,0.00
2006-11-15 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.82,0.14,1.00,0.00
2006-11-15 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.17,0.04,1.00,0.00
2006-11-15 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.97,0.52,1.00,1.00
2006-11-15 07:00:00,81.82,0.00,80.94,0.88,84.60,0.00,84.60,0.00,12.25,0.53,0.00,1.00
2006-11-15 08:00:00,217.33,22.58,192.37,2.38,229.54,28.48,201.06,60.23,13.69,0.79,0.00,1.00
2006-11-15 09:00:00,390.70,99.52,286.90,4.28,413.00,113.14,299.86,169.51,15.21,1.45,0.00,1.00
2006-11-15 10:00:00,823.41,740.07,74.19,9.15,882.00,804.46,77.54,974.85,16.78,2.23,0.00,0.00
2006-11-15 11:00:00,966.91,878.33,78.03,10.54,1015.96,934.40,81.56,998.88,18.32,3.09,0.00,0.00
2006-11-15 12:00:00,1039.57,948.42,79.91,11.24,1083.62,1000.10,83.52,1009.68,17.10,2.71,0.00,0.00
2006-11-15 13:00:00,878.80,420.07,449.26,9.47,912.82,443.26,469.56,449.19,17.39,2.77,0.00,1.00
2006-11-15 14:00:00,777.20,345.39,423.39,8.41,810.76,368.24,442.52,398.32,17.42,2.77,0.00,1.00
2006-11-15 15:00:00,604.94,226.29,372.05,6.60,635.96,247.10,388.86,305.86,17.35,2.59,0.00,1.00
2006-11-15 16:00:00,593.54,519.66,66.97,6.91,666.30,596.30,70.00,924.41,17.00,2.37,0.00,0.00
2006-11-15 17:00:00,351.24,289.27,57.46,4.50,433.82,373.76,60.06,836.48,16.41,2.12,0.00,0.00
2006-11-15 18:00:00,111.73,67.92,41.85,1.96,189.30,145.56,43.74,641.26,15.86,1.53,0.00,0.00
2006-11-15 19:00:00,0.10,0.00,0.10,0.00,0.10,0.00,0.10,0.00,15.23,1.13,1.00,0.00
2006-11-15 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.66,0.76,1.00,0.00
2006-11-15 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.17,0.54,1.00,0.00
2006-11-15 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.81,0.39,1.00,0.00
2006-11-15 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.61,0.28,1.00,0.00
2006-11-16 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.06,0.33,1.00,0.00
2006-11-16 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.84,0.44,1.00,0.00
2006-11-16 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.59,0.48,1.00,0.00
2006-11-16 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.29,0.49,1.00,0.00
2006-11-16 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.44,1.00,0.00
2006-11-16 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.72,0.33,1.00,0.00
2006-11-16 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.79,0.45,1.00,1.00
2006-11-16 07:00:00,96.31,0.00,95.28,1.03,99.58,0.00,99.58,0.00,15.16,0.30,0.00,1.00
2006-11-16 08:00:00,257.73,35.08,219.81,2.84,274.18,44.44,229.74,93.86,16.68,0.50,0.00,1.00
2006-11-16 09:00:00,469.08,139.66,324.25,5.17,498.16,159.26,338.90,238.47,18.18,1.17,0.00,1.00
2006-11-16 10:00:00,642.74,251.82,383.91,7.01,675.64,274.38,401.26,332.38,19.72,1.97,0.00,1.00
2006-11-16 11:00:00,812.13,371.47,431.87,8.79,847.38,396.00,451.38,423.24,21.23,2.85,0.00,1.00
2006-11-16 12:00:00,905.41,441.12,454.52,9.76,941.12,466.06,475.06,470.38,19.79,2.64,0.00,1.00
2006-11-16 13:00:00,1035.53,946.48,77.82,11.22,1081.96,1000.62,81.34,1013.52,19.72,2.75,0.00,0.00
2006-11-16 14:00:00,953.72,867.55,75.74,10.44,1005.94,926.78,79.16,1001.63,19.37,2.80,0.00,0.00
2006-11-16 15:00:00,802.23,721.50,71.76,8.97,864.60,789.60,75.00,976.00,18.99,2.64,0.00,0.00
2006-11-16 16:00:00,594.56,522.02,65.60,6.94,669.20,600.64,68.56,929.22,18.33,2.43,0.00,0.00
2006-11-16 17:00:00,352.40,291.42,56.45,4.53,436.88,377.88,59.00,842.18,17.42,2.20,0.00,0.00
2006-11-16 18:00:00,112.68,69.27,41.41,2.00,192.34,149.06,43.28,650.35,16.16,2.59,0.00,0.00
2006-11-16 19:00:00,0.95,0.00,0.94,0.01,0.98,0.00,0.98,0.00,15.21,2.22,1.00,0.00
2006-11-16 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.33,1.88,1.00,0.00
2006-11-16 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.55,1.42,1.00,0.00
2006-11-16 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.91,1.02,1.00,0.00
2006-11-16 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.43,0.69,1.00,0.00
2006-11-17 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.59,0.48,1.00,0.00
2006-11-17 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.92,0.65,1.00,0.00
2006-11-17 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.22,0.73,1.00,0.00
2006-11-17 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.68,0.76,1.00,0.00
2006-11-17 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.15,0.69,1.00,0.00
2006-11-17 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.64,0.55,1.00,0.00
2006-11-17 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.13,0.47,1.00,1.00
2006-11-17 07:00:00,45.09,0.36,44.24,0.49,46.92,0.68,46.24,2.65,11.11,0.45,0.00,1.00
2006-11-17 08:00:00,115.50,1.49,112.77,1.24,119.76,1.90,117.86,4.01,12.24,0.73,0.00,1.00
2006-11-17 09:00:00,156.15,10.35,144.11,1.69,162.46,11.84,150.62,17.72,13.67,1.34,0.00,1.00
2006-11-17 10:00:00,427.21,126.90,295.66,4.64,447.62,138.60,309.02,167.88,15.14,2.09,0.00,1.00
2006-11-17 11:00:00,638.87,257.80,374.16,6.91,666.44,275.38,391.06,294.27,16.58,2.92,0.00,1.00
2006-11-17 12:00:00,963.97,484.84,468.72,10.41,1003.12,513.22,489.90,517.83,16.81,2.53,0.00,1.00
2006-11-17 13:00:00,1121.10,600.33,508.66,12.11,1167.48,635.84,531.64,643.73,17.65,2.54,0.00,1.00
2006-11-17 14:00:00,947.52,863.17,73.96,10.39,1001.20,923.90,77.30,997.73,18.24,2.48,0.00,0.00
2006-11-17 15:00:00,621.05,238.22,376.05,6.79,654.30,261.26,393.04,322.53,18.09,2.40,0.00,1.00
2006-11-17 16:00:00,404.92,106.27,294.19,4.46,430.08,122.60,307.48,189.24,17.68,2.28,0.00,1.00
2006-11-17 17:00:00,351.45,291.23,55.68,4.54,437.20,379.00,58.20,841.46,17.01,2.14,0.00,0.00
2006-11-17 18:00:00,113.06,69.89,41.16,2.01,194.00,150.98,43.02,652.44,15.80,1.72,0.00,0.00
2006-11-17 19:00:00,1.76,0.00,1.74,0.02,1.82,0.00,1.82,0.00,15.12,1.17,1.00,0.00
2006-11-17 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.51,0.66,1.00,0.00
2006-11-17 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.02,0.42,1.00,0.00
2006-11-17 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.66,0.23,1.00,0.00
2006-11-17 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.46,0.15,1.00,0.00
2006-11-18 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.07,0.27,1.00,0.00
2006-11-18 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.86,0.39,1.00,0.00
2006-11-18 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.63,0.43,1.00,0.00
2006-11-18 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.35,0.55,1.00,0.00
2006-11-18 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.07,0.59,1.00,0.00
2006-11-18 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.80,0.56,1.00,0.00
2006-11-18 06:00:00,9.67,0.00,9.57,0.10,10.00,0.00,10.00,0.00,14.23,0.22,1.00,0.00
2006-11-18 07:00:00,53.64,0.00,53.06,0.58,55.46,0.00,55.46,0.00,15.67,0.28,0.00,1.00
2006-11-18 08:00:00,251.55,33.15,215.62,2.78,267.74,42.38,225.36,89.36,17.28,0.63,0.00,1.00
2006-11-18 09:00:00,429.31,119.39,305.19,4.73,455.92,136.94,318.98,204.89,18.88,1.25,0.00,1.00
2006-11-18 10:00:00,176.47,17.16,157.41,1.90,183.30,18.78,164.52,22.74,20.52,1.99,0.00,1.00
2006-11-18 11:00:00,212.84,30.22,180.33,2.29,220.82,32.34,188.48,34.55,22.13,2.82,0.00,1.00
2006-11-18 12:00:00,139.56,8.20,129.85,1.50,144.42,8.70,135.72,8.78,19.99,2.54,0.00,1.00
2006-11-18 13:00:00,544.01,200.44,337.70,5.87,565.64,212.68,352.96,215.23,19.89,2.58,0.00,1.00
2006-11-18 14:00:00,700.96,296.39,396.96,7.60,732.74,317.84,414.90,342.97,19.52,2.56,0.00,1.00
2006-11-18 15:00:00,338.20,80.81,253.72,3.67,354.00,88.82,265.18,109.50,19.09,2.37,0.00,1.00
2006-11-18 16:00:00,207.39,24.21,180.93,2.25,217.10,28.00,189.10,43.12,18.40,2.14,0.00,1.00
2006-11-18 17:00:00,109.90,0.72,108.00,1.18,113.82,0.94,112.88,2.08,17.45,1.88,0.00,1.00
2006-11-18 18:00:00,114.09,70.02,42.04,2.03,195.68,151.74,43.94,649.53,16.50,2.24,0.00,0.00
2006-11-18 19:00:00,2.63,0.00,2.60,0.03,2.72,0.00,2.72,0.00,15.56,1.94,1.00,0.00
2006-11-18 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.69,1.66,1.00,0.00
2006-11-18 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,1.22,1.00,0.00
2006-11-18 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.44,0.83,1.00,0.00
2006-11-18 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.53,1.00,0.00
2006-11-19 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.23,0.09,1.00,0.00
2006-11-19 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.63,0.27,1.00,0.00
2006-11-19 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.01,0.41,1.00,0.00
2006-11-19 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.45,0.37,1.00,0.00
2006-11-19 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.89,0.26,1.00,0.00
2006-11-19 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.36,0.23,1.00,0.00
2006-11-19 06:00:00,9.88,0.00,9.78,0.11,10.22,0.00,10.22,0.00,10.99,0.57,1.00,0.00
2006-11-19 07:00:00,57.18,0.00,56.56,0.61,59.12,0.00,59.12,0.00,12.25,0.88,0.00,1.00
2006-11-19 08:00:00,236.09,27.40,206.09,2.60,250.58,35.18,215.40,74.13,13.67,1.27,0.00,1.00
2006-11-19 09:00:00,606.80,531.11,68.60,7.08,682.66,610.96,71.70,913.95,15.31,1.80,0.00,0.00
2006-11-19 10:00:00,636.59,244.44,385.20,6.96,670.78,268.18,402.60,324.75,16.99,2.44,0.00,1.00
2006-11-19 11:00:00,801.46,359.48,433.28,8.70,838.36,385.50,452.86,411.86,18.64,3.17,0.00,1.00
2006-11-19 12:00:00,932.90,454.89,467.92,10.09,972.32,483.26,489.06,487.39,17.30,2.48,0.00,1.00
2006-11-19 13:00:00,805.05,366.05,430.30,8.70,838.82,389.08,449.74,393.57,17.53,2.57,0.00,1.00
2006-11-19 14:00:00,743.35,320.27,415.01,8.07,777.84,344.08,433.76,371.00,17.49,2.61,0.00,1.00
2006-11-19 15:00:00,574.53,206.20,362.04,6.28,605.50,227.10,378.40,279.62,17.36,2.47,0.00,1.00
2006-11-19 16:00:00,393.96,98.74,290.88,4.34,418.50,114.48,304.02,175.91,16.96,2.28,0.00,1.00
2006-11-19 17:00:00,212.23,19.96,189.94,2.33,224.66,26.14,198.52,57.56,16.30,2.06,0.00,1.00
2006-11-19 18:00:00,112.92,68.38,42.54,2.00,193.12,148.66,44.46,630.39,15.40,2.47,0.00,0.00
2006-11-19 19:00:00,3.40,0.00,3.37,0.04,3.52,0.00,3.52,0.00,14.73,2.08,1.00,0.00
2006-11-19 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.13,1.69,1.00,0.00
2006-11-19 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.55,1.44,1.00,0.00
2006-11-19 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,1.25,1.00,0.00
2006-11-19 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.84,1.12,1.00,0.00
2006-11-20 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.65,1.06,1.00,0.00
2006-11-20 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.39,1.06,1.00,0.00
2006-11-20 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.10,1.14,1.00,0.00
2006-11-20 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.72,1.07,1.00,0.00
2006-11-20 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.34,1.09,1.00,0.00
2006-11-20 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.98,1.19,1.00,0.00
2006-11-20 06:00:00,9.90,0.00,9.80,0.11,10.24,0.00,10.24,0.00,11.97,0.59,1.00,0.00
2006-11-20 07:00:00,99.91,0.00,98.83,1.07,103.30,0.00,103.30,0.00,12.96,0.78,0.00,1.00
2006-11-20 08:00:00,261.73,36.06,222.77,2.90,279.34,46.50,232.84,97.92,14.11,1.12,0.00,1.00
2006-11-20 09:00:00,604.16,532.11,64.98,7.07,681.80,613.88,67.92,918.32,15.38,1.69,0.00,0.00
2006-11-20 10:00:00,602.29,226.81,368.89,6.59,634.96,249.40,385.56,302.01,16.70,2.36,0.00,1.00
2006-11-20 11:00:00,778.08,348.65,420.98,8.45,814.60,374.60,440.00,400.19,17.98,3.12,0.00,1.00
2006-11-20 12:00:00,811.75,376.12,426.85,8.78,846.42,400.28,446.14,403.62,17.93,2.39,0.00,1.00
2006-11-20 13:00:00,858.35,408.05,441.01,9.29,895.42,434.48,460.94,439.31,18.80,2.38,0.00,1.00
2006-11-20 14:00:00,752.82,330.65,414.00,8.18,788.56,355.86,432.70,383.40,19.41,2.32,0.00,1.00
2006-11-20 15:00:00,608.41,229.26,372.49,6.66,642.30,252.98,389.32,311.05,19.88,2.15,0.00,1.00
2006-11-20 16:00:00,584.16,512.41,64.87,6.88,663.26,595.46,67.80,912.96,19.30,1.93,0.00,0.00
2006-11-20 17:00:00,348.08,287.30,56.26,4.53,436.20,377.40,58.80,827.61,18.47,1.68,0.00,0.00
2006-11-20 18:00:00,114.07,70.16,41.87,2.04,196.66,152.90,43.76,642.37,16.89,2.44,0.00,0.00
2006-11-20 19:00:00,4.20,0.00,4.15,0.05,4.34,0.00,4.34,0.00,15.98,1.93,1.00,0.00
2006-11-20 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.13,1.44,1.00,0.00
2006-11-20 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.38,1.35,1.00,0.00
2006-11-20 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.76,1.31,1.00,0.00
2006-11-20 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.29,1.34,1.00,0.00
2006-11-21 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.68,0.60,1.00,0.00
2006-11-21 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.29,0.59,1.00,0.00
2006-11-21 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88,0.65,1.00,0.00
2006-11-21 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.44,0.67,1.00,0.00
2006-11-21 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.01,0.78,1.00,0.00
2006-11-21 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.60,0.96,1.00,0.00
2006-11-21 06:00:00,10.27,0.00,10.16,0.11,10.62,0.00,10.62,0.00,9.43,0.66,1.00,0.00
2006-11-21 07:00:00,133.58,85.91,45.41,2.26,217.50,170.04,47.46,658.27,10.59,0.83,0.00,0.00
2006-11-21 08:00:00,370.19,304.99,60.45,4.75,458.16,394.98,63.18,831.79,11.90,1.19,0.00,0.00
2006-11-21 09:00:00,605.33,528.14,70.09,7.10,684.28,611.02,73.26,914.04,13.28,1.74,0.00,0.00
2006-11-21 10:00:00,804.36,718.54,76.77,9.05,872.08,791.84,80.24,958.99,14.70,2.39,0.00,0.00
2006-11-21 11:00:00,735.87,313.70,414.17,7.99,770.56,337.68,432.88,360.75,16.09,3.12,0.00,1.00
2006-11-21 12:00:00,633.34,251.17,375.32,6.85,660.04,267.76,392.28,269.96,16.69,2.48,0.00,1.00
2006-11-21 13:00:00,695.37,290.52,397.33,7.52,725.14,309.86,415.28,313.17,17.63,2.55,0.00,1.00
2006-11-21 14:00:00,352.76,88.88,260.07,3.81,367.64,95.82,271.82,103.16,18.29,2.54,0.00,1.00
2006-11-21 15:00:00,332.81,76.00,253.20,3.62,348.66,84.02,264.64,103.17,18.77,2.37,0.00,1.00
2006-11-21 16:00:00,233.81,31.65,199.62,2.55,245.50,36.86,208.64,56.39,18.24,2.15,0.00,1.00
2006-11-21 17:00:00,194.53,15.00,177.40,2.13,205.18,19.76,185.42,43.16,17.45,1.89,0.00,1.00
2006-11-21 18:00:00,115.49,68.69,44.76,2.04,196.74,149.96,46.78,624.24,16.48,3.43,0.00,0.00
2006-11-21 19:00:00,5.11,0.00,5.05,0.05,5.28,0.00,5.28,0.00,15.68,2.85,1.00,0.00
2006-11-21 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.96,2.28,1.00,0.00
2006-11-21 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.35,2.29,1.00,0.00
2006-11-21 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.88,2.37,1.00,0.00
2006-11-21 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.57,2.53,1.00,0.00
2006-11-22 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.10,1.37,1.00,0.00
2006-11-22 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,1.26,1.00,0.00
2006-11-22 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.41,1.22,1.00,0.00
2006-11-22 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.03,1.30,1.00,0.00
2006-11-22 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.66,1.45,1.00,0.00
2006-11-22 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30,1.66,1.00,0.00
2006-11-22 06:00:00,10.52,0.00,10.41,0.11,10.88,0.00,10.88,0.00,10.43,0.85,1.00,0.00
2006-11-22 07:00:00,61.41,0.00,60.76,0.66,63.50,0.00,63.50,0.00,11.87,1.14,0.00,1.00
2006-11-22 08:00:00,159.43,7.60,150.10,1.73,166.76,9.88,156.88,20.80,13.47,1.52,0.00,1.00
2006-11-22 09:00:00,281.13,48.20,229.86,3.07,296.16,55.92,240.24,83.67,15.16,2.02,0.00,1.00
2006-11-22 10:00:00,792.12,701.83,81.36,8.92,860.12,775.08,85.04,938.80,16.88,2.64,0.00,0.00
2006-11-22 11:00:00,932.71,836.35,86.07,10.29,991.88,901.92,89.96,963.59,18.58,3.34,0.00,0.00
2006-11-22 12:00:00,640.57,251.37,382.27,6.93,667.96,268.42,399.54,270.59,17.75,2.91,0.00,1.00
2006-11-22 13:00:00,869.98,401.72,458.83,9.43,908.72,429.16,479.56,433.58,17.98,3.00,0.00,1.00
2006-11-22 14:00:00,840.72,376.91,454.66,9.15,882.24,407.04,475.20,437.87,17.94,3.03,0.00,1.00
2006-11-22 15:00:00,779.28,690.09,80.39,8.80,848.40,764.38,84.02,937.39,17.80,2.82,0.00,0.00
2006-11-22 16:00:00,579.10,499.33,72.93,6.84,659.06,582.84,76.22,889.47,17.38,2.57,0.00,0.00
2006-11-22 17:00:00,345.66,278.94,62.23,4.50,433.50,368.46,65.04,801.46,16.71,2.29,0.00,0.00
2006-11-22 18:00:00,115.50,68.03,45.43,2.04,196.18,148.70,47.48,613.37,16.10,3.24,0.00,0.00
2006-11-22 19:00:00,5.87,0.00,5.80,0.07,6.50,0.44,6.06,24.24,15.34,2.58,0.00,0.00
2006-11-22 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.65,1.94,1.00,0.00
2006-11-22 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.12,1.71,1.00,0.00
2006-11-22 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.72,1.53,1.00,0.00
2006-11-22 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.48,1.43,1.00,0.00
2006-11-23 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.25,0.51,1.00,0.00
2006-11-23 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.47,1.00,0.00
2006-11-23 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.80,0.51,1.00,0.00
2006-11-23 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.40,0.39,1.00,0.00
2006-11-23 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.36,1.00,0.00
2006-11-23 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,0.44,1.00,0.00
2006-11-23 06:00:00,10.52,0.00,10.41,0.11,10.88,0.00,10.88,0.00,11.41,0.93,1.00,0.00
2006-11-23 07:00:00,99.64,0.00,98.57,1.07,103.02,0.00,103.02,0.00,12.71,1.12,0.00,1.00
2006-11-23 08:00:00,197.57,16.49,178.92,2.16,208.54,21.54,187.00,45.35,14.16,1.49,0.00,1.00
2006-11-23 09:00:00,600.92,524.70,69.14,7.08,682.60,610.34,72.26,913.38,15.99,2.01,0.00,0.00
2006-11-23 10:00:00,246.08,40.16,203.26,2.67,256.88,44.44,212.44,53.84,17.86,2.65,0.00,1.00
2006-11-23 11:00:00,129.53,5.55,122.58,1.39,134.12,6.00,128.12,6.41,19.71,3.36,0.00,1.00
2006-11-23 12:00:00,404.11,117.94,281.81,4.36,420.68,126.14,294.54,127.15,17.75,3.04,0.00,1.00
2006-11-23 13:00:00,425.80,129.69,291.51,4.60,443.44,138.76,304.68,140.14,17.91,3.07,0.00,1.00
2006-11-23 14:00:00,838.28,384.55,444.59,9.14,880.66,415.98,464.68,447.15,17.80,3.04,0.00,1.00
2006-11-23 15:00:00,790.23,707.79,73.50,8.94,862.20,785.38,76.82,961.84,17.54,2.85,0.00,0.00
2006-11-23 16:00:00,588.83,514.73,67.13,6.97,672.24,602.08,70.16,916.80,17.01,2.63,0.00,0.00
2006-11-23 17:00:00,353.06,290.59,57.85,4.62,445.30,384.84,60.46,833.44,16.22,2.38,0.00,0.00
